AvgCyclomatic,AvgEssential,CountDeclClassMethodRatio,CountDeclClassVariableRatio,CountDeclInstanceMethodRatio,CountDeclMethodPrivateRatio,CountDeclMethodProtectedRatio,CountDeclMethodPublicRatio,CountLine,CountLineBlankRatio,CountLineCodeDeclRatio,MaxCyclomatic,RatioCommentToCode,AvgCountClassBase,AvgCountClassCoupled,AvgCountClassDerived,MaxInheritanceTree,AvgPercentLackOfCohesion,AvgCountInput,AvgCountOutput,AvgCountPath,MaxNesting,Bug
1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,36.0,0.1388888888888889,0.1388888888888889,1.0,2.1,1.0,0.0,0.0,3.0,0.0,1.5,2.0,1.0,0.0,0
1.0,1.0,3.0,19.0,0.8421052631578947,0.0526315789473684,0.0,0.9473684210526316,239.0,0.1213389121338912,0.2343096234309623,2.0,1.8,1.0,31.0,1.0,1.0,66.0,2.3157894736842106,1.4736842105263157,0.2631578947368421,1.0,0
1.0,1.0,0.0,0.5,1.0,0.0,0.2,0.8,99.0,0.1919191919191919,0.3939393939393939,2.0,0.36,1.5,9.0,1.5,1.0,30.0,4.4,2.8,1.2,1.0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,104.0,0.1538461538461538,0.1442307692307692,0.0,4.5,0.0,5.0,1.0,0.0,0.0,9.545454545454543,0.3636363636363636,0.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,50.0,0.12,0.32,1.0,0.91,1.0,4.0,0.0,3.0,0.0,0.3333333333333333,1.0,1.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8333333333333334,88.0,0.1363636363636363,0.1704545454545454,5.0,1.17,1.0,4.0,0.0,1.0,50.0,2.5,2.5,1.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,70.0,0.1285714285714285,0.2,2.0,0.53,1.0,5.0,0.0,3.0,0.0,2.4,2.6,1.8,1.0,0
1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,170.0,0.2117647058823529,0.2529411764705882,1.0,0.56,2.0,7.0,0.0,1.0,91.0,3.695652173913044,1.1304347826086956,1.0,0.0,0
1.0,1.0,1.0,1.0,0.8,0.2,0.0,0.6,86.0,0.1046511627906976,0.2674418604651162,4.0,0.3,1.0,11.0,0.0,2.0,60.0,2.2,3.2,1.8,1.0,0
2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,80.0,0.125,0.1875,4.0,0.79,1.0,9.0,0.0,4.0,66.0,3.0,4.333333333333333,3.333333333333333,1.0,0
1.0,1.0,0.3333333333333333,0.3333333333333333,0.972972972972973,0.0,0.1081081081081081,0.8648648648648649,376.0,0.1409574468085106,0.4069148936170212,5.0,0.07,1.3333333333333333,17.0,0.3333333333333333,2.0,39.0,4.54054054054054,2.8378378378378377,1.4594594594594594,3.0,0
2.0,1.0,0.5,1.0,0.9302325581395348,0.0465116279069767,0.0,0.9302325581395348,495.0,0.1494949494949495,0.2303030303030303,8.0,0.08,2.2,10.0,0.0,2.0,11.2,2.902439024390244,3.0,2.7804878048780486,3.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,82.0,0.1951219512195122,0.2682926829268293,2.0,0.47,0.3333333333333333,1.6666666666666667,0.3333333333333333,2.0,0.0,1.75,2.125,1.25,1.0,0
2.0,1.0,0.375,0.0,0.918918918918919,0.081081081081081,0.081081081081081,0.6216216216216216,612.0,0.0931372549019607,0.261437908496732,9.0,0.26,1.0,8.5,0.25,2.0,21.5,5.27027027027027,4.72972972972973,3.108108108108108,3.0,0
2.0,1.0,0.0,0.5,1.0,0.25,0.0,0.75,289.0,0.1072664359861591,0.3391003460207612,5.0,0.12,2.0,26.0,0.0,2.0,31.0,6.0,9.75,2.75,2.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,58.0,0.1206896551724138,0.396551724137931,1.0,0.5,1.0,8.0,0.0,3.0,0.0,5.0,3.333333333333333,1.0,0.0,0
1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,39.0,0.1538461538461538,0.2051282051282051,1.0,1.75,1.0,2.0,0.0,2.0,0.0,1.0,1.5,1.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,45.0,0.1333333333333333,0.2,2.0,1.29,2.0,5.0,0.0,1.0,0.0,4.0,2.0,1.5,1.0,0
5.0,1.0,1.3333333333333333,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.0,0.4444444444444444,432.0,0.0648148148148148,0.3217592592592592,17.0,0.15,1.3333333333333333,20.0,0.0,2.0,0.0,7.222222222222222,11.333333333333334,473.8888888888889,3.0,0
1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,64.0,0.1875,0.234375,1.0,0.86,2.0,3.0,0.0,1.0,50.0,1.6666666666666667,1.3333333333333333,1.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,81.0,0.1728395061728395,0.2222222222222222,3.0,0.89,1.0,9.0,0.0,2.0,50.0,1.75,3.75,1.25,1.0,0
2.0,1.0,2.875,0.0,0.28125,0.25,0.09375,0.5625,768.0,0.1549479166666666,0.2421875,10.0,0.43,1.875,15.875,0.75,3.0,0.0,3.0,6.28125,6.59375,4.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,61.0,0.1311475409836065,0.2131147540983606,1.0,1.12,1.0,3.0,0.0,2.0,50.0,5.0,2.0,1.0,0.0,0
2.0,1.0,0.0,0.0,1.0,0.0,0.4285714285714285,0.5714285714285714,149.0,0.1140939597315436,0.3892617449664429,7.0,0.23,1.0,24.0,2.0,2.0,71.0,4.0,5.571428571428571,2.2857142857142856,5.0,0
1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,43.0,0.1627906976744186,0.1627906976744186,1.0,1.25,1.0,1.0,0.0,1.0,0.0,1.5,2.0,1.0,0.0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.1785714285714285,0.1428571428571428,0.0,3.6,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
3.0,1.0,0.0,1.0,1.0,0.2,0.0,0.8,194.0,0.1649484536082474,0.1546391752577319,6.0,0.27,1.0,21.0,0.0,1.0,53.0,6.0,8.4,5.0,3.0,0
1.0,1.0,0.5,0.8333333333333334,0.926829268292683,0.048780487804878,0.0,0.926829268292683,443.0,0.1512415349887133,0.2483069977426636,6.0,0.08,2.2,11.4,0.0,2.0,8.8,2.4615384615384617,2.9743589743589745,2.0,4.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,49.0,0.1836734693877551,0.2040816326530612,2.0,1.11,2.0,6.0,0.0,1.0,50.0,2.0,1.5,1.5,1.0,0
6.0,3.0,0.0,1.0,1.0,0.7777777777777778,0.0,0.2222222222222222,434.0,0.1129032258064516,0.2004608294930875,14.0,0.45,2.0,39.0,0.0,1.0,0.0,4.111111111111111,10.0,10.0,4.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,70.0,0.1714285714285714,0.2285714285714285,1.0,0.61,1.0,6.0,0.0,2.0,50.0,7.0,2.75,1.0,0.0,0
3.0,1.0,0.0,0.5,1.0,0.0,0.0,0.375,193.0,0.1968911917098445,0.2590673575129533,5.0,0.19,1.0,5.5,0.0,3.0,7.0,2.375,2.375,7.0,2.0,0
2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,80.0,0.1125,0.3875,3.0,0.39,1.0,15.0,0.0,2.0,33.0,2.6666666666666665,4.333333333333333,2.333333333333333,1.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,54.0,0.1111111111111111,0.2222222222222222,1.0,1.09,1.0,6.0,0.0,3.0,66.0,3.6666666666666665,3.333333333333333,1.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.25,0.75,85.0,0.1176470588235294,0.4,2.0,0.44,1.0,14.0,0.0,2.0,62.0,4.5,3.5,1.25,1.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,82.0,0.1463414634146341,0.2439024390243902,3.0,0.35,1.0,5.0,0.0,2.0,66.0,3.0,1.875,1.375,1.0,0
3.0,1.0,0.5,2.0,0.9565217391304348,0.0289855072463768,0.0,0.9565217391304348,1033.0,0.1161665053242981,0.1800580832526621,20.0,0.07,2.2,12.8,0.0,2.0,15.8,3.791044776119403,3.776119402985074,18.56716417910448,5.0,0
4.0,1.0,0.25,0.75,0.9761904761904762,0.5,0.0,0.4523809523809524,1406.0,0.0896159317211948,0.251778093883357,32.0,0.23,1.0,37.333333333333336,0.0,2.0,54.66666666666666,6.275,10.025,20.0,5.0,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0909090909090909,0.8181818181818182,107.0,0.1495327102803738,0.2803738317757009,4.0,0.98,1.0,5.0,14.0,1.0,33.0,6.666666666666667,1.8888888888888888,1.3333333333333333,1.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.2352941176470588,0.7647058823529411,140.0,0.1714285714285714,0.3142857142857143,3.0,0.22,1.5,5.5,2.0,2.0,55.0,3.588235294117647,2.411764705882353,1.1176470588235294,1.0,0
4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,153.0,0.1503267973856209,0.3594771241830065,7.0,0.26,1.6666666666666667,18.666666666666668,0.0,2.0,0.0,3.0,15.0,5.0,2.0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,0.073170731707317,0.1219512195121951,0.0,5.33,1.0,1.0,1.0,1.0,0.0,14.333333333333334,1.0,0.0,0.0,0
1.0,1.0,1.0,2.0,0.988095238095238,0.0357142857142857,0.0,0.9642857142857144,694.0,0.1729106628242075,0.3069164265129683,8.0,0.16,1.0,45.0,3.0,3.0,96.0,5.130952380952381,1.9523809523809523,1.9047619047619049,4.0,0
2.0,1.0,14.333333333333334,1.3333333333333333,0.0851063829787234,0.0425531914893617,0.0,0.9574468085106383,1089.0,0.086317722681359,0.2112029384756657,18.0,0.36,1.5,36.5,0.0,1.0,48.5,7.933333333333334,6.355555555555555,573.1555555555556,4.0,0
1.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,106.0,0.1509433962264151,0.2075471698113207,1.0,1.14,2.0,3.0,0.0,2.0,55.0,1.5555555555555556,1.6666666666666667,1.0,0.0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,65.0,0.123076923076923,0.1692307692307692,0.0,3.75,2.0,7.0,0.0,1.0,0.0,0.0,0.75,0.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,98.0,0.1938775510204081,0.2653061224489796,1.0,0.29,1.0,1.0,0.0,1.0,83.0,2.125,1.3125,1.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,31.0,0.1612903225806451,0.1935483870967742,1.0,1.89,2.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,46.0,0.1739130434782608,0.217391304347826,2.0,0.81,1.0,5.0,0.0,3.0,0.0,2.5,6.0,1.5,1.0,0
14.0,3.0,2.0,1.0,0.3333333333333333,0.0,0.0,1.0,386.0,0.0906735751295336,0.2616580310880829,33.0,0.28,2.0,55.0,0.0,1.0,0.0,11.666666666666666,32.0,2709515.333333333,4.0,0
1.0,1.0,1.0,1.0,0.9090909090909092,0.0,0.0,1.0,159.0,0.1572327044025157,0.1132075471698113,4.0,1.44,1.0,5.0,2.0,1.0,63.0,7.272727272727272,2.727272727272727,1.4545454545454546,2.0,0
2.0,1.0,0.0,0.5,1.0,0.1666666666666666,0.0,0.8333333333333334,181.0,0.0828729281767955,0.3149171270718232,7.0,0.34,1.5,17.5,0.0,2.0,34.0,4.666666666666667,6.666666666666667,4.333333333333333,3.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,44.0,0.1136363636363636,0.2727272727272727,1.0,1.17,1.0,5.0,0.0,3.0,0.0,2.0,3.0,1.0,0.0,0
2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,130.0,0.0846153846153846,0.4615384615384615,5.0,0.31,1.0,24.0,0.0,1.0,0.0,5.0,14.0,3.6666666666666665,1.0,0
1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,62.0,0.1935483870967742,0.2580645161290322,1.0,0.72,2.0,3.0,0.0,2.0,50.0,1.5,1.3333333333333333,1.0,0.0,0
2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,114.0,0.1140350877192982,0.3333333333333333,3.0,0.44,1.0,14.0,0.0,2.0,46.0,3.8,4.2,2.0,1.0,0
1.0,1.0,0.0,1.0,1.0,0.0357142857142857,0.0,0.9642857142857144,436.0,0.2178899082568807,0.2431192660550458,2.0,0.52,2.0,21.0,0.0,1.0,56.0,6.25,3.25,1.0714285714285714,1.0,0
2.0,1.0,0.0,0.6666666666666666,1.0,0.1111111111111111,0.0,0.7407407407407407,465.0,0.0924731182795698,0.2193548387096774,9.0,0.51,1.1666666666666667,6.666666666666667,0.6666666666666666,1.0,11.333333333333334,4.962962962962963,4.555555555555555,2.2222222222222223,2.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,52.0,0.1538461538461538,0.1923076923076923,1.0,1.65,1.0,3.0,0.0,2.0,0.0,52.0,1.0,1.0,0.0,0
2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.75,86.0,0.1046511627906976,0.2674418604651162,5.0,0.48,2.0,12.0,0.0,1.0,50.0,3.0,4.75,3.5,1.0,0
1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,68.0,0.1764705882352941,0.2205882352941176,3.0,0.6,1.0,4.0,0.0,4.0,0.0,1.6666666666666667,2.333333333333333,1.3333333333333333,1.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,89.0,0.146067415730337,0.3595505617977528,3.0,0.36,1.0,15.0,0.0,2.0,16.0,1.5,2.6666666666666665,1.6666666666666667,1.0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0,0.1842105263157894,0.2368421052631578,0.0,2.1,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0
5.0,1.0,1.0,1.0,0.8571428571428571,0.2857142857142857,0.0,0.7142857142857143,241.0,0.0995850622406639,0.2531120331950207,15.0,0.12,2.0,35.0,0.0,1.0,75.0,7.571428571428571,8.571428571428571,8.142857142857142,3.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,14.0,0.2857142857142857,0.2857142857142857,1.0,0.11,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0
2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,51.0,0.0980392156862745,0.2352941176470588,4.0,0.77,1.0,8.0,0.0,1.0,0.0,3.0,3.5,2.5,3.0,0
1.0,1.0,0.0,1.0,1.0,0.1111111111111111,0.0,0.7777777777777778,85.0,0.1647058823529411,0.3058823529411765,2.0,0.42,2.0,5.0,0.0,1.0,63.0,3.111111111111111,2.555555555555556,1.1111111111111112,1.0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,28.0,0.1071428571428571,0.25,0.0,2.12,1.0,2.0,2.0,1.0,0.0,0.5,0.5,0.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8333333333333334,62.0,0.1451612903225806,0.2903225806451613,2.0,0.51,2.0,4.0,0.0,3.0,0.0,3.1666666666666665,2.333333333333333,1.1666666666666667,1.0,0
1.0,1.0,0.0,0.5,1.0,0.4,0.0,0.6,91.0,0.1428571428571428,0.3736263736263736,1.0,0.44,1.5,13.5,0.0,2.0,0.0,1.0,4.2,1.0,0.0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31.0,0.0967741935483871,0.1290322580645161,0.0,4.6,1.0,0.0,2.0,3.0,0.0,40.0,1.0,0.0,0.0,0
1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,392.0,0.1913265306122449,0.3035714285714285,2.0,0.27,2.0,16.0,1.0,3.0,93.0,1.6666666666666667,2.2549019607843137,1.03921568627451,1.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,82.0,0.1829268292682926,0.2195121951219512,1.0,0.97,1.0,5.0,0.0,1.0,62.0,8.0,1.8333333333333333,1.0,0.0,0
2.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.6666666666666666,195.0,0.1128205128205128,0.2512820512820513,6.0,0.18,1.0,25.0,0.0,3.0,76.0,4.666666666666667,5.666666666666667,3.4166666666666665,2.0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,69.0,0.1159420289855072,0.2463768115942029,0.0,2.39,0.0,4.0,3.0,0.0,0.0,2.0,0.6666666666666666,0.0,0.0,0
3.0,1.0,0.0,1.0,1.0,0.1363636363636363,0.0,0.8636363636363636,479.0,0.1002087682672233,0.2922755741127348,25.0,0.12,1.0,29.5,0.0,2.0,41.5,4.681818181818182,7.090909090909091,220.8181818181818,6.0,0
1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,117.0,0.1709401709401709,0.2393162393162393,7.0,0.29,1.0,12.0,0.0,2.0,55.0,2.0,2.3,2.7,2.0,0
1.0,1.0,0.0,0.5,1.0,0.0,0.3043478260869565,0.6956521739130435,242.0,0.140495867768595,0.2768595041322314,9.0,0.26,1.5,8.0,2.0,3.0,72.5,4.869565217391305,2.739130434782609,1.565217391304348,2.0,0
3.0,1.0,5.0,0.0,0.375,0.125,0.0,0.875,238.0,0.0714285714285714,0.1134453781512605,10.0,0.81,1.0,11.0,1.0,3.0,0.0,7.0,3.25,19.75,3.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9523809523809524,172.0,0.1802325581395348,0.3372093023255814,1.0,0.22,1.5,10.0,0.0,2.0,23.5,2.0476190476190474,3.380952380952381,1.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,30.0,0.1,0.1,1.0,3.5,1.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,68.0,0.1323529411764706,0.1617647058823529,1.0,1.95,2.0,2.0,0.0,1.0,50.0,2.0,1.25,1.0,0.0,0
3.0,1.0,3.0,2.0,0.25,0.5,0.0,0.5,88.0,0.0909090909090909,0.2159090909090909,5.0,0.62,1.0,15.0,0.0,1.0,0.0,4.5,4.25,3.25,3.0,0
2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,116.0,0.1293103448275862,0.3275862068965517,3.0,0.44,1.0,14.0,0.0,2.0,46.0,3.8,4.2,2.0,1.0,0
3.0,2.0,2.0,2.0,0.8571428571428571,0.0,0.0,1.0,456.0,0.1140350877192982,0.219298245614035,34.0,0.2,1.0,49.0,0.0,1.0,60.0,9.071428571428571,4.357142857142857,4.714285714285714,4.0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,46.0,0.108695652173913,0.3260869565217391,0.0,1.56,0.0,9.0,1.0,0.0,0.0,1.6666666666666667,1.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,82.0,0.1219512195121951,0.1951219512195122,0.0,3.24,0.0,3.0,2.0,0.0,0.0,7.5,0.3333333333333333,0.0,0.0,0
2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,169.0,0.136094674556213,0.2189349112426035,19.0,0.27,1.0,12.0,0.0,2.0,63.0,2.272727272727273,2.090909090909091,3.4545454545454546,3.0,0
1.0,1.0,0.0,1.0,1.0,0.0,0.1538461538461538,0.8461538461538461,131.0,0.1374045801526717,0.2977099236641221,2.0,0.45,2.0,11.0,0.0,1.0,74.0,1.6923076923076923,1.8461538461538465,1.2307692307692308,1.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,60.0,0.1,0.2166666666666666,1.0,0.59,1.0,4.0,0.0,1.0,0.0,2.25,5.0,1.0,0.0,0
4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,73.0,0.0958904109589041,0.2328767123287671,7.0,0.47,1.0,9.0,0.0,1.0,0.0,5.5,5.5,4.0,4.0,0
2.0,1.0,0.0,0.5,1.0,0.1666666666666666,0.0,0.8333333333333334,181.0,0.0828729281767955,0.3149171270718232,7.0,0.34,1.5,17.5,0.0,2.0,34.0,4.666666666666667,6.666666666666667,4.333333333333333,3.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,63.0,0.1904761904761904,0.2698412698412698,1.0,1.12,2.0,8.0,0.0,3.0,0.0,6.0,3.5,1.0,0.0,0
2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,113.0,0.1150442477876106,0.2389380530973451,10.0,0.27,1.0,5.0,0.0,1.0,16.0,3.333333333333333,3.2222222222222223,2.333333333333333,2.0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.12,0.16,0.0,3.4,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,59.0,0.1694915254237288,0.2203389830508474,1.0,0.69,1.0,3.0,0.0,1.0,62.0,1.8333333333333333,1.8333333333333333,1.0,0.0,0
2.0,1.0,1.5,0.5,0.625,0.375,0.0,0.625,174.0,0.0919540229885057,0.4137931034482758,6.0,0.13,2.0,26.0,0.0,1.0,0.0,3.375,7.875,2.75,3.0,0
2.0,1.0,0.0,0.0,1.0,0.4,0.0,0.0,90.0,0.0888888888888888,0.3222222222222222,3.0,0.52,1.0,9.0,3.0,1.0,50.0,3.8,4.2,1.6,2.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,27.0,0.1111111111111111,0.1481481481481481,1.0,2.43,2.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0
5.0,3.0,4.0,1.0,0.0,0.75,0.0,0.25,145.0,0.0620689655172413,0.2413793103448276,14.0,0.25,1.0,20.0,0.0,1.0,0.0,9.25,8.25,5.5,4.0,0
4.0,1.0,0.0,5.0,1.0,0.5,0.0,0.5,222.0,0.072072072072072,0.4684684684684684,13.0,0.17,2.0,48.0,0.0,1.0,53.0,6.75,14.5,18.5,3.0,0
2.0,1.0,0.0,0.6666666666666666,1.0,0.0833333333333333,0.0,0.8611111111111112,736.0,0.1209239130434782,0.2880434782608695,16.0,0.26,0.875,10.125,0.25,3.0,13.5,3.5277777777777777,6.861111111111111,32.02777777777778,4.0,0
2.0,1.0,6.0,4.5,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.8461538461538461,187.0,0.1283422459893048,0.2406417112299465,6.0,0.25,1.0,10.5,0.0,1.0,45.5,5.769230769230769,3.8461538461538463,2.8461538461538463,2.0,0
1.0,1.0,1.0,0.0,0.75,0.25,0.0,0.75,38.0,0.1578947368421052,0.1578947368421052,1.0,1.13,1.0,1.0,0.0,2.0,0.0,4.0,2.75,1.0,0.0,0
