AvgCyclomatic,AvgEssential,CountDeclClassMethodRatio,CountDeclClassVariableRatio,CountDeclInstanceMethodRatio,CountDeclMethodPrivateRatio,CountDeclMethodProtectedRatio,CountDeclMethodPublicRatio,CountLine,CountLineBlankRatio,CountLineCodeDeclRatio,MaxCyclomatic,RatioCommentToCode,AvgCountClassBase,AvgCountClassCoupled,AvgCountClassDerived,MaxInheritanceTree,AvgPercentLackOfCohesion,AvgCountInput,AvgCountOutput,AvgCountPath,MaxNesting,Bug
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,108.0,0.1388888888888889,0.3981481481481481,1.0,0.45,2.0,11.0,4.0,1.0,83.0,0.1666666666666666,0.8333333333333334,1.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,43.0,0.1162790697674418,0.1395348837209302,2.0,1.92,1.0,4.0,1.0,2.0,0.0,2.0,2.333333333333333,1.0,1.0,0
6.0,3.0,0.0,1.0,1.0,0.2,0.0,0.8,490.0,0.1040816326530612,0.1673469387755102,51.0,0.32,1.0,22.0,0.0,2.0,75.0,8.6,7.2,57.5,4.0,0
3.0,2.0,17.0,23.0,0.0555555555555555,0.2222222222222222,0.0,0.6666666666666666,613.0,0.1174551386623164,0.1272430668841762,13.0,0.71,1.0,6.0,0.0,1.0,0.0,5.333333333333333,2.0,18.944444444444443,3.0,0
2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,119.0,0.1092436974789916,0.226890756302521,12.0,0.28,1.0,10.0,0.0,2.0,50.0,2.625,2.125,4.125,3.0,0
4.0,4.0,0.0,4.0,1.0,0.0,0.0,1.0,107.0,0.0841121495327102,0.1775700934579439,4.0,0.69,1.0,14.0,1.0,2.0,25.0,6.0,6.0,5.0,2.0,0
1.0,1.0,1.0,0.0,0.8,0.2,0.0,0.8,145.0,0.1379310344827586,0.2551724137931034,5.0,0.47,1.5,7.0,2.0,3.0,38.5,8.8,2.9,1.7,4.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0714285714285714,0.9285714285714286,230.0,0.1043478260869565,0.1521739130434782,6.0,0.82,2.0,6.5,0.0,2.0,19.0,7.428571428571429,2.2857142857142856,2.2142857142857144,2.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,165.0,0.1575757575757575,0.3212121212121212,3.0,0.25,1.0,11.0,0.0,3.0,42.0,1.6,2.7333333333333334,1.2,2.0,0
1.0,1.0,2.0,0.0,0.8571428571428571,0.0714285714285714,0.0,0.9285714285714286,151.0,0.1324503311258278,0.3112582781456953,3.0,0.17,2.0,12.0,0.0,1.0,69.0,3.071428571428572,3.2142857142857144,1.4285714285714286,1.0,0
1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,37.0,0.1351351351351351,0.1621621621621621,1.0,1.46,1.0,1.0,0.0,1.0,0.0,1.3333333333333333,2.0,1.0,0.0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,112.0,0.2589285714285714,0.5803571428571429,0.0,0.26,0.0,14.0,2.0,0.0,0.0,5.076923076923077,0.8076923076923077,0.0,0.0,0
2.0,1.0,0.5,0.5,0.9375,0.3125,0.0,0.625,289.0,0.0865051903114186,0.1695501730103806,12.0,0.38,0.5,5.5,3.0,2.0,37.0,7.0625,3.875,3.5,4.0,0
2.0,2.0,10.0,2.0,0.8979591836734694,0.8877551020408163,0.0,0.0510204081632653,3327.0,0.1166215810039074,0.4565674782085963,75.0,0.11,1.0,17.0,0.0,2.0,81.0,6.653061224489796,6.3979591836734695,2.826530612244898,2.0,0
2.0,1.0,0.0,1.0,1.0,0.0,0.1428571428571428,0.8571428571428571,140.0,0.1428571428571428,0.2357142857142857,11.0,0.23,1.0,15.0,1.0,2.0,66.0,4.428571428571429,3.142857142857143,3.7142857142857135,3.0,0
2.0,1.0,0.0,0.5,1.0,0.1428571428571428,0.0,0.8571428571428571,145.0,0.1241379310344827,0.4275862068965517,5.0,0.27,1.0,7.75,0.0,1.0,14.0,3.2857142857142856,4.714285714285714,2.2857142857142856,3.0,0
2.0,1.0,0.0,1.0,1.0,0.1111111111111111,0.2222222222222222,0.6666666666666666,300.0,0.0966666666666666,0.2833333333333333,9.0,0.54,1.0,11.75,0.5,3.0,0.0,3.111111111111111,9.11111111111111,4.888888888888889,4.0,0
3.0,2.0,0.0,2.0,1.0,0.6,0.0,0.4,277.0,0.1191335740072202,0.1227436823104693,9.0,0.56,1.0,4.0,0.0,1.0,67.0,7.0,4.0,8.7,3.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,80.0,0.1625,0.325,1.0,0.49,2.0,15.0,0.0,1.0,28.0,2.142857142857143,2.0,1.0,0.0,0
4.0,1.0,0.5,1.0,0.9411764705882352,0.4117647058823529,0.0588235294117647,0.4705882352941176,555.0,0.1279279279279279,0.2738738738738738,11.0,0.17,1.5,38.5,0.0,2.0,36.0,4.411764705882353,8.294117647058824,19.11764705882353,4.0,0
1.0,1.0,0.5,1.0,0.925,0.05,0.0,0.925,447.0,0.145413870246085,0.2483221476510067,6.0,0.08,2.2,11.4,0.0,2.0,9.2,2.5,3.131578947368421,2.1842105263157894,4.0,0
8.0,5.0,2.0,1.0,0.8571428571428571,0.4285714285714285,0.0,0.5714285714285714,652.0,0.0598159509202454,0.2407975460122699,42.0,0.14,2.0,83.0,0.0,1.0,84.0,9.214285714285714,13.142857142857142,11.714285714285714,4.0,0
2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,73.0,0.136986301369863,0.2054794520547945,4.0,0.62,1.0,10.0,0.0,4.0,66.0,3.0,4.333333333333333,3.333333333333333,1.0,0
10.0,1.0,0.0,3.0,1.0,0.0,0.25,0.75,395.0,0.1974683544303797,0.1215189873417721,38.0,0.53,1.0,22.0,0.0,8.0,75.0,10.5,10.75,46555.25,6.0,0
1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,39.0,0.1794871794871795,0.1538461538461538,1.0,1.91,1.0,1.0,0.0,3.0,0.0,1.5,2.0,1.0,0.0,0
7.0,4.0,2.3,0.4,0.3428571428571428,0.4285714285714285,0.0,0.5714285714285714,1516.0,0.0639841688654353,0.2440633245382585,73.0,0.22,1.9,23.3,0.0,1.0,9.1,4.4,11.17142857142857,727.6857142857143,5.0,0
2.0,1.0,0.0,1.0,1.0,0.1111111111111111,0.0,0.6666666666666666,131.0,0.1145038167938931,0.2061068702290076,5.0,0.3,1.0,14.0,0.0,1.0,44.0,9.11111111111111,3.4444444444444446,2.555555555555556,1.0,0
1.0,1.0,1.0,1.0,0.9090909090909092,0.0,0.0,1.0,159.0,0.1572327044025157,0.1132075471698113,4.0,1.44,1.0,5.0,2.0,1.0,63.0,7.272727272727272,2.727272727272727,1.4545454545454546,2.0,0
1.0,1.0,1.0,0.0,0.8,0.0,0.0,1.0,65.0,0.1384615384615384,0.2923076923076923,2.0,0.44,1.0,12.0,0.0,3.0,0.0,3.0,4.0,1.2,1.0,0
2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,169.0,0.136094674556213,0.2189349112426035,19.0,0.27,1.0,12.0,0.0,2.0,63.0,2.272727272727273,2.090909090909091,3.4545454545454546,3.0,0
3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,160.0,0.10625,0.18125,10.0,0.38,1.0,10.0,0.0,1.0,51.0,4.545454545454546,4.090909090909091,2.4545454545454546,1.0,0
1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,79.0,0.1265822784810126,0.240506329113924,3.0,0.5,1.0,15.0,0.0,3.0,0.0,5.0,6.0,1.5,2.0,0
1.0,1.0,0.0,0.0,1.0,0.0588235294117647,0.0,0.9411764705882352,192.0,0.1510416666666666,0.265625,7.0,0.19,1.0,10.0,0.0,1.0,71.0,4.352941176470588,2.9411764705882355,2.0588235294117645,2.0,0
4.0,2.0,0.0,0.5,1.0,0.0,0.0,1.0,102.0,0.1862745098039215,0.3235294117647059,7.0,0.41,0.5,9.0,3.5,1.0,0.0,1.2857142857142858,1.6428571428571428,2.642857142857143,2.0,0
1.0,1.0,0.0,0.0,1.0,0.2222222222222222,0.0,0.7777777777777778,428.0,0.1121495327102803,0.3271028037383177,5.0,0.14,1.0,59.0,0.0,2.0,86.0,4.472222222222222,4.388888888888889,1.9722222222222223,3.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0714285714285714,0.9285714285714286,144.0,0.1319444444444444,0.2986111111111111,3.0,0.16,2.0,6.0,0.0,1.0,54.0,3.571428571428572,3.7142857142857135,1.1428571428571428,1.0,0
1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,107.0,0.1495327102803738,0.3551401869158878,3.0,0.28,1.0,16.0,0.0,2.0,50.0,2.0,3.625,1.625,1.0,0
3.0,1.0,0.5,2.0,0.9565217391304348,0.0289855072463768,0.0,0.9565217391304348,1033.0,0.1161665053242981,0.1800580832526621,20.0,0.07,2.2,12.8,0.0,2.0,15.8,3.791044776119403,3.776119402985074,18.56716417910448,5.0,0
1.0,1.0,0.0,0.0,1.0,0.1666666666666666,0.0,0.8333333333333334,149.0,0.1208053691275167,0.2885906040268456,7.0,0.22,0.3333333333333333,5.0,0.0,1.0,22.666666666666668,5.083333333333333,4.333333333333333,2.583333333333333,2.0,0
2.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.1666666666666666,0.5,186.0,0.1505376344086021,0.4032258064516129,4.0,0.25,1.0,18.0,0.0,2.0,25.0,3.0,10.833333333333334,2.6666666666666665,2.0,0
8.0,3.0,1.2222222222222223,0.2222222222222222,0.725,0.525,0.0,0.4,2317.0,0.1070349589987052,0.2192490289167026,45.0,0.29,1.8888888888888888,28.22222222222222,0.7777777777777778,2.0,0.0,5.325,13.85,2940.45,7.0,0
2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,35.0,0.1142857142857142,0.2,2.0,1.21,1.0,2.0,2.0,3.0,0.0,5.0,2.0,2.0,1.0,0
1.0,1.0,0.5,0.8333333333333334,0.926829268292683,0.048780487804878,0.0,0.926829268292683,443.0,0.1512415349887133,0.2483069977426636,6.0,0.08,2.2,11.4,0.0,2.0,8.8,2.41025641025641,2.9743589743589745,2.0,4.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,50.0,0.1,0.28,2.0,0.61,1.0,4.0,0.0,3.0,0.0,0.6666666666666666,2.0,1.3333333333333333,1.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,82.0,0.1463414634146341,0.3048780487804878,2.0,0.46,1.0,14.0,0.0,4.0,0.0,1.125,1.875,1.125,1.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0246913580246913,0.9753086419753086,593.0,0.1163575042158516,0.2596964586846543,10.0,0.11,1.0,4.888888888888889,0.3333333333333333,2.0,28.11111111111111,3.0,1.96,1.5733333333333333,2.0,0
4.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,58.0,0.1034482758620689,0.2241379310344827,4.0,0.68,2.0,6.0,0.0,1.0,0.0,3.0,6.0,4.0,2.0,0
1.0,1.0,1.0,0.0,0.9,0.0,0.1,0.9,140.0,0.1214285714285714,0.3857142857142857,8.0,0.17,2.0,20.0,0.0,2.0,80.0,4.8,4.3,4.9,3.0,0
6.0,1.0,0.0,0.3333333333333333,1.0,0.1111111111111111,0.0,0.8888888888888888,414.0,0.0893719806763285,0.2318840579710145,21.0,0.2,1.3333333333333333,12.666666666666666,0.0,2.0,25.0,5.888888888888889,8.444444444444445,257.44444444444446,4.0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,63.0,0.1587301587301587,0.1587301587301587,0.0,3.82,1.0,2.0,2.0,2.0,0.0,3.4285714285714284,1.0,0.0,0.0,0
4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.75,115.0,0.1391304347826087,0.2782608695652174,6.0,0.35,1.0,17.0,2.0,2.0,44.0,6.75,5.5,6.25,2.0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,37.0,0.1081081081081081,0.1351351351351351,0.0,4.5,1.0,2.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,0.0769230769230769,0.1153846153846153,0.0,5.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0
4.0,3.0,6.0,1.5,0.4,0.6,0.05,0.3,474.0,0.080168776371308,0.2067510548523206,18.0,0.22,1.0,27.5,0.0,1.0,42.0,7.35,5.3,10.95,3.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8571428571428571,92.0,0.1521739130434782,0.3043478260869565,4.0,0.34,2.0,7.0,0.0,1.0,0.0,2.7142857142857144,1.8571428571428568,1.4285714285714286,1.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,26.0,0.1153846153846153,0.1153846153846153,1.0,2.83,1.0,1.0,0.0,3.0,0.0,2.0,2.0,1.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.75,48.0,0.1666666666666666,0.2708333333333333,1.0,0.74,1.5,1.5,0.0,3.0,0.0,2.0,1.5,1.0,0.0,0
2.0,1.0,0.5,1.5,0.9454545454545454,0.0363636363636363,0.0,0.9454545454545454,783.0,0.1226053639846743,0.1890166028097062,14.0,0.08,2.2,14.0,0.0,2.0,13.6,3.716981132075472,4.037735849056604,9.79245283018868,4.0,0
2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,108.0,0.0925925925925925,0.287037037037037,4.0,0.27,3.0,13.0,0.0,1.0,80.0,2.6,5.6,2.2,3.0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,41.0,0.0975609756097561,0.2439024390243902,1.0,1.18,1.0,5.0,0.0,1.0,0.0,6.0,6.0,1.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,51.0,0.1372549019607843,0.2352941176470588,1.0,1.32,3.0,4.0,1.0,1.0,33.0,1.6666666666666667,1.0,1.0,0.0,0
5.0,1.0,0.0,5.0,1.0,0.0,0.0833333333333333,0.25,338.0,0.2011834319526627,0.2869822485207101,12.0,0.07,1.0,10.5,2.0,3.0,39.0,5.5,4.333333333333333,7.083333333333333,4.0,0
1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,46.0,0.108695652173913,0.4130434782608695,1.0,0.71,1.0,7.0,0.0,2.0,0.0,1.5,1.5,1.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.1666666666666666,0.0,0.8333333333333334,130.0,0.123076923076923,0.1923076923076923,2.0,1.24,1.0,7.0,0.0,2.0,79.0,2.833333333333333,3.333333333333333,1.6666666666666667,1.0,0
2.0,1.0,1.0,1.5,0.3333333333333333,0.0,0.0,1.0,77.0,0.1038961038961039,0.2857142857142857,3.0,0.38,1.5,6.5,0.0,1.0,12.5,4.0,5.666666666666667,2.0,2.0,0
1.0,1.0,1.5714285714285714,1.1428571428571428,0.725,0.2,0.0,0.8,623.0,0.0963081861958266,0.2792937399678972,6.0,0.48,1.0909090909090908,7.818181818181818,0.0,2.0,15.090909090909092,3.575,4.925,1.75,4.0,0
2.0,1.0,0.5,1.3333333333333333,0.9433962264150944,0.0377358490566037,0.0,0.9433962264150944,729.0,0.1234567901234567,0.1920438957475994,14.0,0.09,2.2,11.6,0.0,2.0,13.4,4.803921568627451,3.686274509803922,12.549019607843135,3.0,0
2.0,1.0,2.25,1.6666666666666667,0.490566037735849,0.0943396226415094,0.0,0.7735849056603774,812.0,0.0738916256157635,0.2327586206896551,18.0,0.35,1.181818181818182,5.545454545454546,0.0909090909090909,2.0,8.181818181818182,6.529411764705882,4.333333333333333,18.137254901960784,3.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,42.0,0.119047619047619,0.1428571428571428,1.0,3.11,1.0,2.0,0.0,2.0,0.0,1.0,0.5,0.5,0.0,0
2.0,1.0,1.5,0.5,0.9,0.3666666666666666,0.0,0.5333333333333333,556.0,0.0971223021582733,0.25,19.0,0.18,1.0,25.0,0.0,1.0,70.0,4.733333333333333,5.5,41.66666666666666,3.0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,43.0,0.0930232558139534,0.1162790697674418,0.0,5.5,0.0,1.0,7.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0
1.0,1.0,1.0,2.0,0.9166666666666666,0.1666666666666666,0.0,0.8333333333333334,170.0,0.1058823529411764,0.3823529411764705,4.0,0.13,2.0,27.0,0.0,1.0,73.0,2.25,4.166666666666667,1.6666666666666667,2.0,0
2.0,1.0,0.0,0.5,1.0,0.3636363636363636,0.1818181818181818,0.1818181818181818,204.0,0.1176470588235294,0.2254901960784313,8.0,0.21,1.0,13.0,1.0,2.0,38.0,5.727272727272728,6.636363636363637,2.636363636363636,3.0,0
2.0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,46.0,0.1304347826086956,0.1521739130434782,4.0,0.82,1.0,5.0,1.0,2.0,0.0,1.6666666666666667,2.6666666666666665,1.6666666666666667,2.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,14.0,0.2857142857142857,0.2857142857142857,1.0,0.11,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,43.0,0.0930232558139534,0.2093023255813953,0.0,2.9,1.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.0,0.1470588235294117,0.2352941176470588,0.0,2.22,1.0,2.0,2.0,4.0,0.0,3.0,1.0,0.0,0.0,0
2.0,1.0,0.0,0.0,1.0,0.25,0.0,0.75,136.0,0.1544117647058823,0.4485294117647059,4.0,0.2,1.5,23.0,0.0,2.0,16.5,2.25,14.75,1.75,1.0,0
3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,58.0,0.1551724137931034,0.2241379310344827,5.0,0.69,2.0,7.0,0.0,1.0,0.0,3.5,4.5,4.5,3.0,0
2.0,2.0,0.375,0.125,0.9166666666666666,0.1111111111111111,0.0,0.8611111111111112,510.0,0.1372549019607843,0.2313725490196078,27.0,0.12,1.2857142857142858,5.714285714285714,1.5714285714285714,3.0,16.571428571428573,2.588235294117647,3.588235294117647,2.294117647058824,3.0,0
2.0,1.0,0.0,2.0,1.0,0.1666666666666666,0.4444444444444444,0.3888888888888889,613.0,0.1256117455138662,0.2153344208809135,9.0,0.18,2.0,15.5,0.5,1.0,43.0,6.194444444444445,5.166666666666667,3.4444444444444446,4.0,0
3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,111.0,0.081081081081081,0.3243243243243243,5.0,0.29,1.0,19.0,0.0,2.0,50.0,4.333333333333333,7.0,5.666666666666667,1.0,0
1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,44.0,0.1818181818181818,0.1818181818181818,1.0,1.12,1.0,1.0,0.0,2.0,0.0,1.25,2.0,1.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,39.0,0.1282051282051282,0.2051282051282051,1.0,1.43,1.0,2.0,0.0,1.0,0.0,1.5,2.5,1.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,54.0,0.1851851851851851,0.2407407407407407,1.0,0.63,2.0,3.0,0.0,1.0,50.0,1.6666666666666667,1.1666666666666667,1.0,0.0,0
1.0,1.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.6666666666666666,49.0,0.1836734693877551,0.1836734693877551,1.0,1.22,1.0,2.0,0.0,3.0,33.0,2.0,3.0,1.0,0.0,0
9.0,1.0,0.0,3.0,1.0,0.0,0.25,0.75,377.0,0.2015915119363395,0.1379310344827586,34.0,0.56,1.0,22.0,0.0,8.0,75.0,10.25,9.5,10853.25,6.0,0
2.0,1.0,0.0,1.0,1.0,0.0,0.25,0.75,72.0,0.1388888888888889,0.2222222222222222,5.0,1.21,1.0,2.333333333333333,1.6666666666666667,1.0,22.0,2.75,3.0,2.5,2.0,0
1.0,1.0,1.0,1.0,0.875,0.0,0.25,0.75,94.0,0.1489361702127659,0.2872340425531915,3.0,0.36,2.0,7.0,1.0,2.0,72.0,3.375,2.875,1.375,1.0,0
2.0,1.0,0.0,0.5,1.0,0.0571428571428571,0.0571428571428571,0.8857142857142857,610.0,0.101639344262295,0.1540983606557377,18.0,0.49,3.0,38.0,0.0,1.0,86.0,3.636363636363636,4.484848484848484,12.484848484848484,9.0,0
1.0,1.0,0.5,0.5,0.875,0.125,0.0,0.875,86.0,0.1976744186046511,0.2441860465116279,5.0,0.23,1.0,3.5,0.0,2.0,14.0,5.875,1.875,1.5,1.0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,54.0,0.1111111111111111,0.2222222222222222,0.0,2.69,2.0,5.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0
2.0,1.0,1.0,4.0,0.9,0.1,0.0,0.9,193.0,0.082901554404145,0.2538860103626943,5.0,0.3,2.0,20.0,0.0,1.0,65.0,4.6,4.8,2.5,3.0,0
3.0,1.0,0.0,1.0,1.0,0.2,0.0,0.8,180.0,0.1444444444444444,0.3,7.0,0.4,2.0,24.0,0.0,2.0,63.0,5.0,7.2,7.0,3.0,0
1.0,1.0,0.0,1.0,1.0,0.0,0.4285714285714285,0.5714285714285714,120.0,0.1666666666666666,0.3333333333333333,3.0,0.35,1.0,6.5,1.5,3.0,40.0,4.571428571428571,4.714285714285714,1.4285714285714286,1.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,37.0,0.1621621621621621,0.2702702702702703,1.0,1.21,2.0,4.0,8.0,1.0,0.0,3.0,0.5,1.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,66.0,0.1515151515151515,0.1515151515151515,1.0,1.8,2.0,2.0,0.0,1.0,37.0,2.0,1.5,1.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,25.0,0.08,0.12,1.0,2.83,1.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8333333333333334,59.0,0.135593220338983,0.288135593220339,2.0,0.65,2.0,4.0,1.0,3.0,0.0,2.5,2.0,1.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.1,0.9,145.0,0.1586206896551724,0.3310344827586207,2.0,0.21,2.0,22.0,1.0,1.0,95.0,2.35,2.6,1.1,2.0,0
2.0,1.0,4.0,1.0,0.0,0.5,0.0,0.5,172.0,0.1162790697674418,0.3081395348837209,5.0,0.57,1.0,32.0,0.0,1.0,0.0,4.5,12.75,3.5,3.0,0
1.0,1.0,0.0,1.0,1.0,0.0,0.1666666666666666,0.8333333333333334,54.0,0.1666666666666666,0.2777777777777778,1.0,0.64,2.0,4.0,0.0,4.0,50.0,1.5,1.3333333333333333,1.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.2857142857142857,0.0,0.7142857142857143,75.0,0.1733333333333333,0.1466666666666666,1.0,0.88,1.0,2.0,0.0,3.0,0.0,2.571428571428572,2.2857142857142856,1.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,37.0,0.081081081081081,0.1351351351351351,1.0,3.25,1.0,1.0,0.0,1.0,50.0,1.0,1.5,1.0,0.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,63.0,0.2063492063492063,0.2857142857142857,1.0,0.56,1.0,6.0,1.0,2.0,71.0,2.142857142857143,0.8571428571428571,1.0,0.0,0
10.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,105.0,0.0666666666666666,0.238095238095238,10.0,0.27,1.0,12.0,0.0,2.0,0.0,4.0,33.0,54.0,3.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,83.0,0.180722891566265,0.3012048192771084,1.0,0.79,2.0,9.0,0.0,3.0,0.0,3.0,2.6,1.0,0.0,0
