File,Version,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,AvgCountClassBase,AvgCountClassCoupled,AvgCountClassDerived,MaxInheritanceTree,AvgPercentLackOfCohesion,AvgCountInput,AvgCountOutput,AvgCountPath,MaxNesting
itests\qtest\src\test\java\org\apache\hadoop\hive\cli\TestMiniTezCliDriver.java,3.1.3,itests\qtest\src\test\java\org\apache\hadoop\hive\cli\TestMiniTezCliDriver.java,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,62.0,11.0,34.0,26.0,7.0,17.0,21.0,25.0,21.0,7.0,1.0,1.0,1.0,0.5,3.0,3.0,3.0,3.0,1.0,14.0,0.0,1.0,60.0,2.0,2.0,1.0,0.0
itests\qtest\src\test\java\org\apache\hadoop\hive\cli\TestMinimrCliDriver.java,3.1.3,itests\qtest\src\test\java\org\apache\hadoop\hive\cli\TestMinimrCliDriver.java,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,62.0,11.0,34.0,26.0,7.0,17.0,21.0,25.0,21.0,7.0,1.0,1.0,1.0,0.5,3.0,3.0,3.0,3.0,1.0,14.0,0.0,1.0,60.0,2.0,2.0,1.0,0.0
itests\qtest\src\test\java\org\apache\hadoop\hive\cli\TestNegativeCliDriver.java,3.1.3,itests\qtest\src\test\java\org\apache\hadoop\hive\cli\TestNegativeCliDriver.java,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,62.0,11.0,34.0,26.0,7.0,17.0,21.0,25.0,21.0,7.0,1.0,1.0,1.0,0.5,3.0,3.0,3.0,3.0,1.0,14.0,0.0,1.0,60.0,2.0,2.0,1.0,0.0
itests\qtest\src\test\java\org\apache\hadoop\hive\cli\TestNegativeMinimrCliDriver.java,3.1.3,itests\qtest\src\test\java\org\apache\hadoop\hive\cli\TestNegativeMinimrCliDriver.java,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,62.0,11.0,34.0,26.0,7.0,17.0,21.0,25.0,21.0,7.0,1.0,1.0,1.0,0.5,3.0,3.0,3.0,3.0,1.0,14.0,0.0,1.0,60.0,2.0,2.0,1.0,0.0
itests\qtest\src\test\java\org\apache\hadoop\hive\cli\TestPerfCliDriver.java,3.1.3,itests\qtest\src\test\java\org\apache\hadoop\hive\cli\TestPerfCliDriver.java,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,62.0,11.0,34.0,26.0,7.0,17.0,21.0,25.0,21.0,7.0,1.0,1.0,1.0,0.5,3.0,3.0,3.0,3.0,1.0,14.0,0.0,1.0,60.0,2.0,2.0,1.0,0.0
itests\qtest\src\test\java\org\apache\hadoop\hive\ql\parse\TestParseNegativeDriver.java,3.1.3,itests\qtest\src\test\java\org\apache\hadoop\hive\ql\parse\TestParseNegativeDriver.java,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,62.0,11.0,34.0,26.0,7.0,17.0,21.0,25.0,21.0,7.0,1.0,1.0,1.0,0.5,3.0,3.0,3.0,3.0,1.0,14.0,0.0,1.0,60.0,2.0,2.0,1.0,0.0
itests\qtest\src\test\java\org\apache\hive\TestDummy.java,3.1.3,itests\qtest\src\test\java\org\apache\hive\TestDummy.java,1.0,1.0,1.0,1.0,4.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,31.0,7.0,7.0,5.0,0.0,17.0,2.0,4.0,4.0,0.0,1.0,1.0,1.0,2.43,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
itests\test-serde\src\main\java\org\apache\hadoop\hive\serde2\TestSerDe.java,3.1.3,itests\test-serde\src\main\java\org\apache\hadoop\hive\serde2\TestSerDe.java,2.0,2.0,2.0,1.0,11.0,0.0,10.0,0.0,1.0,2.0,5.0,11.0,9.0,6.0,11.0,0.0,0.0,0.0,11.0,210.0,27.0,156.0,65.0,83.0,27.0,78.0,106.0,56.0,59.0,7.0,7.0,7.0,0.17,28.0,28.0,30.0,13.0,1.0,33.0,0.0,2.0,78.0,3.1818181818181817,5.909090909090909,4.090909090909091,2.0
itests\test-serde\src\main\java\org\apache\hadoop\hive\udf\example\GenericUDFExampleAdd.java,3.1.3,itests\test-serde\src\main\java\org\apache\hadoop\hive\udf\example\GenericUDFExampleAdd.java,1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,65.0,7.0,41.0,28.0,13.0,17.0,26.0,31.0,23.0,12.0,2.0,2.0,3.0,0.41,4.0,4.0,5.0,3.0,1.0,12.0,0.0,2.0,44.0,2.0,3.6666666666666665,1.3333333333333333,1.0
itests\util\src\main\java\org\apache\hadoop\hive\accumulo\AccumuloQTestUtil.java,3.1.3,itests\util\src\main\java\org\apache\hadoop\hive\accumulo\AccumuloQTestUtil.java,1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,38.0,4.0,13.0,7.0,3.0,21.0,5.0,8.0,5.0,3.0,1.0,1.0,1.0,1.62,2.0,2.0,2.0,2.0,1.0,5.0,0.0,2.0,0.0,3.5,2.0,1.0,0.0
itests\util\src\main\java\org\apache\hadoop\hive\accumulo\AccumuloTestSetup.java,3.1.3,itests\util\src\main\java\org\apache\hadoop\hive\accumulo\AccumuloTestSetup.java,2.0,2.0,2.0,1.0,18.0,2.0,16.0,0.0,1.0,0.0,2.0,4.0,4.0,1.0,4.0,0.0,0.0,3.0,1.0,127.0,18.0,89.0,47.0,52.0,20.0,68.0,78.0,46.0,38.0,3.0,3.0,3.0,0.22,8.0,8.0,8.0,4.0,1.0,29.0,0.0,2.0,50.0,6.25,8.5,2.25,2.0
itests\util\src\main\java\org\apache\hadoop\hive\cli\control\AbstractCliConfig.java,3.1.3,itests\util\src\main\java\org\apache\hadoop\hive\cli\control\AbstractCliConfig.java,1.0,1.0,2.0,1.0,7.0,0.0,6.0,0.0,6.0,1.0,2.0,40.0,41.0,20.0,42.0,0.0,4.0,13.0,25.0,438.0,63.0,347.0,118.0,172.0,28.0,154.0,246.0,116.0,153.0,8.0,8.0,11.0,0.08,82.0,82.0,92.0,45.0,1.4,9.6,4.6,2.0,18.4,8.075,3.725,2.55,4.0
itests\util\src\main\java\org\apache\hadoop\hive\cli\control\CliAdapter.java,3.1.3,itests\util\src\main\java\org\apache\hadoop\hive\cli\control\CliAdapter.java,1.0,1.0,1.0,1.0,10.0,0.0,10.0,0.0,5.0,0.0,0.0,14.0,14.0,1.0,14.0,0.0,0.0,0.0,14.0,107.0,16.0,67.0,23.0,34.0,24.0,31.0,45.0,28.0,20.0,2.0,2.0,2.0,0.36,10.0,10.0,10.0,9.0,1.0,4.4,1.6,2.0,12.0,4.357142857142857,1.5,0.7142857142857143,1.0
itests\util\src\main\java\org\apache\hadoop\hive\cli\control\CliConfigs.java,3.1.3,itests\util\src\main\java\org\apache\hadoop\hive\cli\control\CliConfigs.java,2.0,2.0,2.0,1.0,18.0,3.0,15.0,0.0,22.0,1.0,1.0,22.0,21.0,0.0,22.0,0.0,1.0,0.0,21.0,511.0,103.0,384.0,52.0,266.0,24.0,225.0,292.0,52.0,241.0,3.0,3.0,3.0,0.06,45.0,45.0,45.0,22.0,1.0,5.545454545454546,0.0,2.0,4.545454545454546,2.6818181818181817,10.545454545454545,2.0454545454545454,2.0
itests\util\src\main\java\org\apache\hadoop\hive\cli\control\CoreCliDriver.java,3.1.3,itests\util\src\main\java\org\apache\hadoop\hive\cli\control\CoreCliDriver.java,1.0,1.0,1.0,1.0,14.0,0.0,14.0,0.0,7.0,0.0,3.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,195.0,19.0,158.0,47.0,104.0,18.0,84.0,105.0,43.0,73.0,5.0,5.0,5.0,0.11,20.0,20.0,20.0,14.0,1.0,7.428571428571429,0.0,2.0,10.714285714285714,2.4166666666666665,5.416666666666667,1.75,2.0
itests\util\src\main\java\org\apache\hadoop\hive\cli\control\CoreCompareCliDriver.java,3.1.3,itests\util\src\main\java\org\apache\hadoop\hive\cli\control\CoreCompareCliDriver.java,2.0,2.0,2.0,1.0,18.0,1.0,16.0,0.0,1.0,0.0,2.0,6.0,6.0,1.0,6.0,0.0,0.0,0.0,6.0,158.0,21.0,116.0,45.0,67.0,21.0,63.0,83.0,37.0,58.0,8.0,8.0,8.0,0.18,17.0,17.0,17.0,8.0,1.0,18.0,0.0,2.0,66.0,3.6666666666666665,9.333333333333334,6.333333333333333,3.0
itests\util\src\main\java\org\apache\hadoop\hive\cli\control\CoreDummy.java,3.1.3,itests\util\src\main\java\org\apache\hadoop\hive\cli\control\CoreDummy.java,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,6.0,57.0,11.0,29.0,17.0,5.0,17.0,8.0,16.0,12.0,5.0,2.0,2.0,2.0,0.59,7.0,7.0,7.0,6.0,1.0,6.0,0.0,2.0,0.0,0.6666666666666666,1.0,1.1666666666666667,1.0
itests\util\src\main\java\org\apache\hadoop\hive\cli\control\CoreHBaseCliDriver.java,3.1.3,itests\util\src\main\java\org\apache\hadoop\hive\cli\control\CoreHBaseCliDriver.java,2.0,2.0,2.0,1.0,15.0,1.0,14.0,0.0,1.0,0.0,0.0,6.0,6.0,2.0,6.0,0.0,0.0,0.0,6.0,137.0,20.0,99.0,35.0,56.0,18.0,54.0,69.0,26.0,50.0,5.0,5.0,5.0,0.18,14.0,14.0,14.0,8.0,1.0,15.0,0.0,2.0,41.0,3.5,7.666666666666667,2.5,2.0
itests\util\src\main\java\org\apache\hadoop\hive\cli\control\CoreHBaseNegativeCliDriver.java,3.1.3,itests\util\src\main\java\org\apache\hadoop\hive\cli\control\CoreHBaseNegativeCliDriver.java,2.0,2.0,2.0,1.0,12.0,1.0,11.0,0.0,1.0,0.0,1.0,6.0,6.0,1.0,6.0,0.0,0.0,0.0,6.0,121.0,22.0,80.0,32.0,42.0,19.0,42.0,55.0,24.0,38.0,5.0,5.0,5.0,0.24,12.0,12.0,12.0,8.0,1.0,14.0,0.0,2.0,58.0,2.3333333333333335,5.666666666666667,2.1666666666666665,2.0
itests\util\src\main\java\org\apache\hadoop\hive\cli\control\CoreNegativeCliDriver.java,3.1.3,itests\util\src\main\java\org\apache\hadoop\hive\cli\control\CoreNegativeCliDriver.java,2.0,2.0,2.0,1.0,13.0,0.0,12.0,0.0,1.0,0.0,1.0,7.0,7.0,1.0,7.0,0.0,0.0,0.0,7.0,139.0,18.0,100.0,35.0,58.0,21.0,52.0,68.0,26.0,50.0,5.0,5.0,5.0,0.21,15.0,15.0,15.0,9.0,1.0,12.0,0.0,2.0,57.0,3.0,6.571428571428571,2.2857142857142856,2.0
itests\util\src\main\java\org\apache\hadoop\hive\cli\control\CorePerfCliDriver.java,3.1.3,itests\util\src\main\java\org\apache\hadoop\hive\cli\control\CorePerfCliDriver.java,2.0,2.0,2.0,1.0,13.0,1.0,12.0,0.0,1.0,0.0,2.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,6.0,138.0,22.0,85.0,32.0,49.0,31.0,44.0,57.0,24.0,41.0,5.0,5.0,5.0,0.36,12.0,12.0,12.0,8.0,1.0,12.0,0.0,2.0,58.0,2.5,6.5,2.1666666666666665,2.0
itests\util\src\main\java\org\apache\hadoop\hive\hbase\HBaseQTestUtil.java,3.1.3,itests\util\src\main\java\org\apache\hadoop\hive\hbase\HBaseQTestUtil.java,1.0,1.0,1.0,1.0,12.0,1.0,10.0,0.0,1.0,1.0,2.0,6.0,5.0,2.0,6.0,0.0,1.0,0.0,5.0,124.0,20.0,76.0,30.0,40.0,28.0,36.0,51.0,22.0,30.0,3.0,3.0,3.0,0.37,11.0,11.0,11.0,8.0,1.0,11.0,0.0,2.0,58.0,5.166666666666667,4.333333333333333,2.0,2.0
itests\util\src\main\java\org\apache\hadoop\hive\hbase\HBaseTestSetup.java,3.1.3,itests\util\src\main\java\org\apache\hadoop\hive\hbase\HBaseTestSetup.java,2.0,2.0,2.0,1.0,19.0,1.0,16.0,1.0,1.0,1.0,1.0,6.0,5.0,4.0,6.0,1.0,3.0,0.0,2.0,180.0,23.0,129.0,55.0,83.0,32.0,98.0,115.0,55.0,68.0,5.0,5.0,5.0,0.25,15.0,15.0,16.0,6.0,1.0,29.0,0.0,1.0,54.0,6.166666666666667,8.333333333333334,3.1666666666666665,2.0
itests\util\src\main\java\org\apache\hadoop\hive\llap\LlapItUtils.java,3.1.3,itests\util\src\main\java\org\apache\hadoop\hive\llap\LlapItUtils.java,3.0,3.0,4.0,1.0,49.0,2.0,43.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,90.0,9.0,60.0,33.0,36.0,22.0,36.0,40.0,30.0,17.0,3.0,3.0,4.0,0.37,3.0,3.0,4.0,1.0,1.0,17.0,0.0,1.0,0.0,7.0,21.0,4.0,1.0
itests\util\src\main\java\org\apache\hadoop\hive\metastore\hbase\HBaseStoreTestUtil.java,3.1.3,itests\util\src\main\java\org\apache\hadoop\hive\metastore\hbase\HBaseStoreTestUtil.java,4.0,4.0,4.0,1.0,15.0,0.0,15.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,45.0,3.0,24.0,12.0,10.0,18.0,14.0,21.0,14.0,10.0,4.0,4.0,4.0,0.75,4.0,4.0,4.0,1.0,1.0,10.0,0.0,1.0,0.0,5.0,6.0,6.0,2.0
itests\util\src\main\java\org\apache\hadoop\hive\ql\QTestUtil.java,3.1.3,itests\util\src\main\java\org\apache\hadoop\hive\ql\QTestUtil.java,3.0,3.0,3.0,1.0,17.0,1.0,14.0,1.0,11.0,20.0,21.0,107.0,93.0,61.0,113.0,2.0,35.0,2.0,74.0,2360.0,322.0,1840.0,555.0,1219.0,212.0,988.0,1345.0,534.0,990.0,24.0,24.0,24.0,0.12,345.0,345.0,384.0,162.0,1.25,20.25,0.375,3.0,18.25,6.02803738317757,7.728971962616822,457.66355140186914,5.0
itests\util\src\main\java\org\apache\hadoop\hive\ql\hooks\CheckColumnAccessHook.java,3.1.3,itests\util\src\main\java\org\apache\hadoop\hive\ql\hooks\CheckColumnAccessHook.java,6.0,6.0,6.0,4.0,41.0,7.0,32.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,83.0,12.0,45.0,23.0,23.0,26.0,28.0,37.0,23.0,22.0,6.0,6.0,6.0,0.58,6.0,6.0,6.0,4.0,2.0,16.0,0.0,1.0,0.0,2.0,21.0,7.0,1.0
itests\util\src\main\java\org\apache\hadoop\hive\ql\hooks\CheckQueryPropertiesHook.java,3.1.3,itests\util\src\main\java\org\apache\hadoop\hive\ql\hooks\CheckQueryPropertiesHook.java,3.0,3.0,3.0,1.0,20.0,3.0,17.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,53.0,6.0,23.0,8.0,13.0,24.0,15.0,19.0,8.0,13.0,3.0,3.0,3.0,1.04,3.0,3.0,3.0,1.0,2.0,5.0,0.0,1.0,0.0,1.0,12.0,3.0,1.0
itests\util\src\main\java\org\apache\hadoop\hive\ql\hooks\CheckTableAccessHook.java,3.1.3,itests\util\src\main\java\org\apache\hadoop\hive\ql\hooks\CheckTableAccessHook.java,7.0,7.0,9.0,4.0,42.0,6.0,35.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,84.0,11.0,49.0,22.0,26.0,24.0,27.0,38.0,24.0,21.0,7.0,7.0,9.0,0.49,7.0,7.0,9.0,4.0,2.0,14.0,0.0,1.0,0.0,2.0,20.0,9.0,2.0
itests\util\src\main\java\org\apache\hadoop\hive\ql\hooks\MapJoinCounterHook.java,3.1.3,itests\util\src\main\java\org\apache\hadoop\hive\ql\hooks\MapJoinCounterHook.java,9.0,4.0,9.0,1.0,49.0,3.0,45.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,80.0,7.0,55.0,24.0,40.0,18.0,36.0,42.0,25.0,25.0,9.0,4.0,9.0,0.33,9.0,4.0,9.0,1.0,2.0,10.0,0.0,1.0,0.0,8.0,9.0,9.0,2.0
itests\util\src\main\java\org\apache\hadoop\hive\ql\hooks\PrintCompletedTasksHook.java,3.1.3,itests\util\src\main\java\org\apache\hadoop\hive\ql\hooks\PrintCompletedTasksHook.java,4.0,4.0,5.0,1.0,11.0,0.0,11.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,42.0,4.0,16.0,7.0,5.0,22.0,5.0,11.0,7.0,5.0,4.0,4.0,5.0,1.38,4.0,4.0,5.0,1.0,2.0,7.0,0.0,1.0,0.0,2.0,7.0,4.0,3.0
itests\util\src\main\java\org\apache\hadoop\hive\ql\hooks\ShowMapredStatsHook.java,3.1.3,itests\util\src\main\java\org\apache\hadoop\hive\ql\hooks\ShowMapredStatsHook.java,3.0,3.0,4.0,1.0,12.0,1.0,11.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,41.0,6.0,18.0,9.0,7.0,17.0,9.0,14.0,10.0,6.0,3.0,3.0,4.0,0.94,3.0,3.0,4.0,1.0,2.0,7.0,0.0,1.0,0.0,0.0,10.0,3.0,2.0
itests\util\src\main\java\org\apache\hadoop\hive\ql\hooks\VerifyCachingPrintStreamHook.java,3.1.3,itests\util\src\main\java\org\apache\hadoop\hive\ql\hooks\VerifyCachingPrintStreamHook.java,3.0,3.0,3.0,1.0,16.0,2.0,14.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,46.0,5.0,20.0,7.0,10.0,21.0,11.0,16.0,8.0,9.0,3.0,3.0,3.0,1.05,3.0,3.0,3.0,1.0,2.0,6.0,0.0,1.0,0.0,4.0,4.0,3.0,2.0
itests\util\src\main\java\org\apache\hadoop\hive\ql\hooks\VerifyContentSummaryCacheHook.java,3.1.3,itests\util\src\main\java\org\apache\hadoop\hive\ql\hooks\VerifyContentSummaryCacheHook.java,4.0,4.0,5.0,1.0,15.0,0.0,15.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,44.0,5.0,22.0,9.0,10.0,17.0,10.0,16.0,10.0,8.0,4.0,4.0,5.0,0.77,4.0,4.0,5.0,1.0,2.0,7.0,0.0,1.0,0.0,2.0,9.0,4.0,3.0
itests\util\src\main\java\org\apache\hadoop\hive\ql\hooks\VerifyHiveSortedInputFormatUsedHook.java,3.1.3,itests\util\src\main\java\org\apache\hadoop\hive\ql\hooks\VerifyHiveSortedInputFormatUsedHook.java,4.0,4.0,4.0,1.0,15.0,1.0,12.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,46.0,6.0,21.0,11.0,6.0,19.0,9.0,15.0,11.0,5.0,4.0,4.0,4.0,0.9,4.0,4.0,4.0,1.0,2.0,9.0,0.0,1.0,0.0,2.0,8.0,4.0,3.0
itests\util\src\main\java\org\apache\hadoop\hive\ql\hooks\VerifyHooksRunInOrder.java,3.1.3,itests\util\src\main\java\org\apache\hadoop\hive\ql\hooks\VerifyHooksRunInOrder.java,2.0,2.0,2.0,1.0,14.0,3.0,10.0,1.0,7.0,0.0,6.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,228.0,51.0,140.0,59.0,68.0,37.0,64.0,93.0,47.0,56.0,3.0,3.0,3.0,0.26,22.0,22.0,22.0,10.0,1.5714285714285714,6.0,0.0,2.0,0.0,1.2,3.5,2.2,1.0
itests\util\src\main\java\org\apache\hadoop\hive\ql\hooks\VerifyIsLocalModeHook.java,3.1.3,itests\util\src\main\java\org\apache\hadoop\hive\ql\hooks\VerifyIsLocalModeHook.java,4.0,4.0,4.0,1.0,12.0,0.0,12.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,42.0,5.0,20.0,10.0,7.0,17.0,9.0,15.0,11.0,6.0,4.0,4.0,4.0,0.85,4.0,4.0,4.0,1.0,2.0,7.0,0.0,1.0,0.0,2.0,7.0,4.0,3.0
itests\util\src\main\java\org\apache\hadoop\hive\ql\hooks\VerifyNumReducersHook.java,3.1.3,itests\util\src\main\java\org\apache\hadoop\hive\ql\hooks\VerifyNumReducersHook.java,1.0,1.0,1.0,1.0,11.0,2.0,9.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,51.0,8.0,17.0,12.0,8.0,26.0,13.0,15.0,12.0,7.0,1.0,1.0,1.0,1.53,1.0,1.0,1.0,1.0,2.0,8.0,0.0,1.0,0.0,2.0,11.0,1.0,0.0
itests\util\src\main\java\org\apache\hadoop\hive\ql\hooks\VerifyOutputTableLocationSchemeIsFileHook.java,3.1.3,itests\util\src\main\java\org\apache\hadoop\hive\ql\hooks\VerifyOutputTableLocationSchemeIsFileHook.java,3.0,3.0,3.0,1.0,10.0,0.0,10.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,35.0,4.0,14.0,6.0,5.0,17.0,4.0,9.0,6.0,4.0,3.0,3.0,3.0,1.21,3.0,3.0,3.0,1.0,2.0,8.0,0.0,1.0,0.0,2.0,9.0,3.0,2.0
itests\util\src\main\java\org\apache\hadoop\hive\ql\hooks\VerifyOverriddenConfigsHook.java,3.1.3,itests\util\src\main\java\org\apache\hadoop\hive\ql\hooks\VerifyOverriddenConfigsHook.java,4.0,4.0,5.0,1.0,14.0,2.0,12.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,59.0,7.0,24.0,14.0,10.0,28.0,12.0,18.0,13.0,8.0,4.0,4.0,5.0,1.17,4.0,4.0,5.0,1.0,2.0,8.0,0.0,1.0,50.0,1.0,8.0,4.0,2.0
itests\util\src\main\java\org\apache\hadoop\hive\ql\hooks\VerifyPartitionIsNotSubdirectoryOfTableHook.java,3.1.3,itests\util\src\main\java\org\apache\hadoop\hive\ql\hooks\VerifyPartitionIsNotSubdirectoryOfTableHook.java,3.0,3.0,3.0,1.0,9.0,0.0,9.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,50.0,6.0,24.0,8.0,9.0,20.0,7.0,16.0,9.0,7.0,5.0,5.0,5.0,0.83,6.0,6.0,6.0,2.0,2.0,9.0,0.0,1.0,0.0,2.5,6.5,5.0,2.0
itests\util\src\main\java\org\apache\hadoop\hive\ql\hooks\VerifyPartitionIsSubdirectoryOfTableHook.java,3.1.3,itests\util\src\main\java\org\apache\hadoop\hive\ql\hooks\VerifyPartitionIsSubdirectoryOfTableHook.java,3.0,3.0,3.0,1.0,9.0,0.0,9.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,49.0,6.0,24.0,8.0,9.0,19.0,7.0,16.0,9.0,7.0,5.0,5.0,5.0,0.79,6.0,6.0,6.0,2.0,2.0,9.0,0.0,1.0,0.0,2.5,6.5,5.0,2.0
itests\util\src\main\java\org\apache\hadoop\hive\ql\hooks\VerifySessionStateLocalErrorsHook.java,3.1.3,itests\util\src\main\java\org\apache\hadoop\hive\ql\hooks\VerifySessionStateLocalErrorsHook.java,3.0,3.0,3.0,1.0,11.0,2.0,9.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,47.0,6.0,16.0,8.0,5.0,25.0,8.0,14.0,10.0,5.0,3.0,3.0,3.0,1.56,3.0,3.0,3.0,1.0,2.0,6.0,0.0,1.0,0.0,0.0,7.0,3.0,2.0
itests\util\src\main\java\org\apache\hadoop\hive\ql\hooks\VerifySessionStateStackTracesHook.java,3.1.3,itests\util\src\main\java\org\apache\hadoop\hive\ql\hooks\VerifySessionStateStackTracesHook.java,3.0,3.0,3.0,1.0,16.0,2.0,10.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,52.0,6.0,18.0,9.0,6.0,28.0,8.0,14.0,11.0,4.0,3.0,3.0,3.0,1.56,3.0,3.0,3.0,1.0,2.0,7.0,0.0,1.0,0.0,0.0,8.0,3.0,2.0
itests\util\src\main\java\org\apache\hadoop\hive\ql\hooks\VerifyTableDirectoryIsEmptyHook.java,3.1.3,itests\util\src\main\java\org\apache\hadoop\hive\ql\hooks\VerifyTableDirectoryIsEmptyHook.java,2.0,2.0,2.0,1.0,7.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,38.0,4.0,16.0,11.0,4.0,18.0,10.0,14.0,12.0,4.0,2.0,2.0,2.0,1.12,2.0,2.0,2.0,1.0,2.0,7.0,0.0,1.0,0.0,2.0,8.0,2.0,1.0
itests\util\src\main\java\org\apache\hadoop\hive\ql\io\udf\Rot13InputFormat.java,3.1.3,itests\util\src\main\java\org\apache\hadoop\hive\ql\io\udf\Rot13InputFormat.java,2.0,2.0,2.0,1.0,7.0,0.0,7.0,0.0,2.0,1.0,0.0,4.0,3.0,0.0,4.0,1.0,0.0,0.0,3.0,71.0,8.0,43.0,21.0,14.0,20.0,23.0,33.0,19.0,15.0,4.0,4.0,6.0,0.47,8.0,8.0,10.0,4.0,1.0,4.0,0.0,2.0,0.0,3.5,3.0,2.0,2.0
itests\util\src\main\java\org\apache\hadoop\hive\ql\io\udf\Rot13OutputFormat.java,3.1.3,itests\util\src\main\java\org\apache\hadoop\hive\ql\io\udf\Rot13OutputFormat.java,1.0,1.0,1.0,1.0,18.0,0.0,18.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,75.0,6.0,52.0,28.0,23.0,17.0,26.0,32.0,21.0,12.0,3.0,3.0,3.0,0.33,5.0,5.0,5.0,3.0,1.5,8.0,0.0,3.0,0.0,3.0,4.0,1.6666666666666667,1.0
